index	key	internal	nameKey	descKey
1787	1003773	Item_ETC_CooltimeReduce_ATAGII	4311172207607920	4311172207607921
1788	1000146	Item_Kuku_Egg	4295594361225328	4295594361225329
1789	1003915	Item_gimmick_birdfeeder_0001	4311782092963952	4311782092963953
1790	1002096	Condola	4303969547452528	4303969547452529
1791	1002519	Item_Abyss_Artifact_Maker	4305786318618736	4305786318618737
1792	1000309	Item_troll_academy_Core	4296294440894576	4296294440894577
1793	1003650	Item_gimmick_abyssruins_useartifact_01_attach_part	4310643926630512	4310643926630513
1794	1003553	Item_puzzle_troll_lake_pillar_01_part_01	4310227314802800	4310227314802801
1795	1003554	Item_puzzle_troll_lake_pillar_02_part_01	4310231609770096	4310231609770097
1796	1003555	Item_puzzle_troll_lake_pillar_03_part_01	4310235904737392	4310235904737393
1797	1003556	Item_puzzle_troll_lake_pillar_04_part_01	4310240199704688	4310240199704689
1798	1003651	Item_gimmick_attach_nuclear_fusion_core_01	4310648221597808	4310648221597809
1799	1003642	Item_gimmick_abyss_quest_kuku_seal_01	4310609566892144	4310609566892145
1800	1002827	Item_gimmick_puzzle_antumbra_tokamak_01_parts20	4307109168545904	4307109168545905
1801	1002828	Item_gimmick_puzzle_antumbra_tokamak_01_parts21	4307113463513200	4307113463513201
1802	1002829	Item_gimmick_puzzle_antumbra_tokamak_01_parts22	4307117758480496	4307117758480497
1803	1002830	Item_gimmick_puzzle_antumbra_tokamak_01_parts23	4307122053447792	4307122053447793
1804	1002831	Item_gimmick_puzzle_antumbra_tokamak_02_parts20	4307126348415088	4307126348415089
1805	1002832	Item_gimmick_puzzle_antumbra_tokamak_02_parts21	4307130643382384	4307130643382385
1806	1002833	Item_gimmick_puzzle_antumbra_tokamak_02_parts22	4307134938349680	4307134938349681
1807	1002834	Item_gimmick_puzzle_antumbra_tokamak_02_parts23	4307139233316976	4307139233316977
1808	1002835	Item_gimmick_puzzle_antumbra_tokamak_03_parts20	4307143528284272	4307143528284273
1809	1002836	Item_gimmick_puzzle_antumbra_tokamak_03_parts21	4307147823251568	4307147823251569
1810	1003547	Item_gimmick_puzzle_antumbra_tokamak_03_parts22	4310201544999024	4310201544999025
1811	1003548	Item_gimmick_puzzle_antumbra_tokamak_05_parts20	4310205839966320	4310205839966321
1812	1003549	Item_gimmick_puzzle_antumbra_tokamak_05_parts21	4310210134933616	4310210134933617
1813	1003550	Item_gimmick_puzzle_antumbra_tokamak_05_parts22	4310214429900912	4310214429900913
1814	1003551	Item_gimmick_puzzle_antumbra_tokamak_05_parts23	4310218724868208	4310218724868209
1815	1003552	Item_gimmick_puzzle_antumbra_tokamak_05_parts24	4310223019835504	4310223019835505
1816	1003635	Item_gimmick_attach_marni_machinetank_backpack_01	4310579502121072	4310579502121073
1817	1003636	Item_gimmick_attach_marni_machinetank_backpack_02	4310583797088368	4310583797088369
1818	1003637	Item_gimmick_attach_marni_machinetank_backpack_03	4310588092055664	4310588092055665
1819	1003638	Item_gimmick_attach_marni_machinetank_backpack_04	4310592387022960	4310592387022961
1820	1003639	Item_gimmick_attach_marni_machinetank_backpack_05	4310596681990256	4310596681990257
1821	1003640	Item_gimmick_attach_marni_machinetank_backpack_06	4310600976957552	4310600976957553
1822	1003641	Item_gimmick_attach_marni_machinetank_backpack_07	4310605271924848	4310605271924849
1823	1002063	AbyssRuinsCreatureCore	4303827813531760	4303827813531761
1824	1003633	Item_gimmick_attach_mechanical_powerplant_0001	4310570912186480	4310570912186481
1825	1001769	MarniMachineDrill	4302565093146736	4302565093146737
1826	1002252	MarniMachineLaser	4304639562350704	4304639562350705
1827	1003634	Item_gimmick_snake_boss_scales_01	4310575207153776	4310575207153777
1828	1002782	Item_gimmick_abysscore_0001	4306915895017584	4306915895017585
1829	1002783	Item_gimmick_abysscore_0002	4306920189984880	4306920189984881
1830	1003557	Item_gimmick_puzzle_antumbra_tokamak_parts01	4310244494671984	4310244494671985
1831	1003558	Item_gimmick_puzzle_antumbra_tokamak_parts02	4310248789639280	4310248789639281
1832	1003559	Item_gimmick_puzzle_antumbra_tokamak_parts03	4310253084606576	4310253084606577
1833	1003560	Item_gimmick_puzzle_antumbra_tokamak_parts04	4310257379573872	4310257379573873
1834	1003561	Item_gimmick_puzzle_antumbra_tokamak_parts05	4310261674541168	4310261674541169
1835	1003562	Item_gimmick_puzzle_antumbra_tokamak_parts06	4310265969508464	4310265969508465
1836	1003563	Item_gimmick_puzzle_antumbra_tokamak_parts07	4310270264475760	4310270264475761
1837	1003564	Item_gimmick_puzzle_antumbra_tokamak_parts08	4310274559443056	4310274559443057
1838	1003565	Item_gimmick_puzzle_antumbra_tokamak_parts09	4310278854410352	4310278854410353
1839	1003566	Item_gimmick_puzzle_antumbra_tokamak_parts10	4310283149377648	4310283149377649
1840	1003567	Item_gimmick_puzzle_antumbra_tokamak_parts11	4310287444344944	4310287444344945
1841	1003568	Item_gimmick_puzzle_antumbra_tokamak_parts12	4310291739312240	4310291739312241
1842	1003569	Item_gimmick_puzzle_antumbra_tokamak_parts13	4310296034279536	4310296034279537
1843	1003570	Item_gimmick_puzzle_antumbra_tokamak_parts14	4310300329246832	4310300329246833
1844	1003571	Item_gimmick_puzzle_antumbra_tokamak_parts15	4310304624214128	4310304624214129
1845	1003572	Item_gimmick_puzzle_antumbra_tokamak_parts16	4310308919181424	4310308919181425
1846	1003573	Item_gimmick_puzzle_antumbra_tokamak_01_parts01	4310313214148720	4310313214148721
1847	1003574	Item_gimmick_puzzle_antumbra_tokamak_01_parts02	4310317509116016	4310317509116017
1848	1003575	Item_gimmick_puzzle_antumbra_tokamak_01_parts03	4310321804083312	4310321804083313
1849	1003576	Item_gimmick_puzzle_antumbra_tokamak_01_parts04	4310326099050608	4310326099050609
1850	1003577	Item_gimmick_puzzle_antumbra_tokamak_01_parts01_index01	4310330394017904	4310330394017905
1851	1003578	Item_gimmick_puzzle_antumbra_tokamak_01_parts02_index01	4310334688985200	4310334688985201
1852	1003579	Item_gimmick_puzzle_antumbra_tokamak_01_parts03_index01	4310338983952496	4310338983952497
1853	1003580	Item_gimmick_puzzle_antumbra_tokamak_01_parts04_index01	4310343278919792	4310343278919793
1854	1003581	Item_gimmick_puzzle_antumbra_tokamak_01_parts01_index03	4310347573887088	4310347573887089
1855	1003582	Item_gimmick_puzzle_antumbra_tokamak_01_parts02_index03	4310351868854384	4310351868854385
1856	1003583	Item_gimmick_puzzle_antumbra_tokamak_01_parts03_index03	4310356163821680	4310356163821681
1857	1003584	Item_gimmick_puzzle_antumbra_tokamak_01_parts04_index03	4310360458788976	4310360458788977
1858	1003585	Item_gimmick_puzzle_antumbra_tokamak_01_parts01_index04	4310364753756272	4310364753756273
1859	1003586	Item_gimmick_puzzle_antumbra_tokamak_01_parts02_index04	4310369048723568	4310369048723569
1860	1003587	Item_gimmick_puzzle_antumbra_tokamak_01_parts03_index04	4310373343690864	4310373343690865
1861	1003588	Item_gimmick_puzzle_antumbra_tokamak_01_parts04_index04	4310377638658160	4310377638658161
1862	1003589	Item_gimmick_puzzle_antumbra_tokamak_02_parts01_index01	4310381933625456	4310381933625457
1863	1003590	Item_gimmick_puzzle_antumbra_tokamak_02_parts02_index01	4310386228592752	4310386228592753
1864	1003591	Item_gimmick_puzzle_antumbra_tokamak_02_parts03_index01	4310390523560048	4310390523560049
1865	1003592	Item_gimmick_puzzle_antumbra_tokamak_02_parts04_index01	4310394818527344	4310394818527345
1866	1003593	Item_gimmick_puzzle_antumbra_tokamak_02_parts01_index03	4310399113494640	4310399113494641
1867	1003594	Item_gimmick_puzzle_antumbra_tokamak_02_parts02_index03	4310403408461936	4310403408461937
1868	1003595	Item_gimmick_puzzle_antumbra_tokamak_02_parts03_index03	4310407703429232	4310407703429233
1869	1003596	Item_gimmick_puzzle_antumbra_tokamak_02_parts04_index03	4310411998396528	4310411998396529
1870	1003597	Item_gimmick_puzzle_antumbra_tokamak_02_parts01_index04	4310416293363824	4310416293363825
1871	1003598	Item_gimmick_puzzle_antumbra_tokamak_02_parts02_index04	4310420588331120	4310420588331121
1872	1003599	Item_gimmick_puzzle_antumbra_tokamak_02_parts03_index04	4310424883298416	4310424883298417
1873	1003600	Item_gimmick_puzzle_antumbra_tokamak_02_parts04_index04	4310429178265712	4310429178265713
1874	1003601	Item_gimmick_puzzle_antumbra_tokamak_03_parts01	4310433473233008	4310433473233009
1875	1003602	Item_gimmick_puzzle_antumbra_tokamak_03_parts02	4310437768200304	4310437768200305
1876	1003603	Item_gimmick_puzzle_antumbra_tokamak_03_parts03	4310442063167600	4310442063167601
1877	1003604	Item_gimmick_puzzle_antumbra_tokamak_03_parts04	4310446358134896	4310446358134897
1878	1003605	Item_gimmick_puzzle_antumbra_tokamak_03_parts01_index02	4310450653102192	4310450653102193
1879	1003606	Item_gimmick_puzzle_antumbra_tokamak_03_parts02_index02	4310454948069488	4310454948069489
1880	1003607	Item_gimmick_puzzle_antumbra_tokamak_03_parts03_index02	4310459243036784	4310459243036785
1881	1003608	Item_gimmick_puzzle_antumbra_tokamak_03_parts04_index02	4310463538004080	4310463538004081
1882	1003609	Item_gimmick_puzzle_antumbra_tokamak_03_parts01_index04	4310467832971376	4310467832971377
1883	1003610	Item_gimmick_puzzle_antumbra_tokamak_03_parts02_index04	4310472127938672	4310472127938673
1884	1003611	Item_gimmick_puzzle_antumbra_tokamak_03_parts03_index04	4310476422905968	4310476422905969
1885	1003612	Item_gimmick_puzzle_antumbra_tokamak_03_parts04_index04	4310480717873264	4310480717873265
1886	1003613	Item_gimmick_puzzle_antumbra_tokamak_03_parts01_index06	4310485012840560	4310485012840561
1887	1003614	Item_gimmick_puzzle_antumbra_tokamak_03_parts02_index06	4310489307807856	4310489307807857
1888	1003615	Item_gimmick_puzzle_antumbra_tokamak_03_parts03_index06	4310493602775152	4310493602775153
1889	1003616	Item_gimmick_puzzle_antumbra_tokamak_03_parts04_index06	4310497897742448	4310497897742449
1890	1003617	Item_gimmick_puzzle_antumbra_tokamak_05_parts01_index01	4310502192709744	4310502192709745
1891	1003618	Item_gimmick_puzzle_antumbra_tokamak_05_parts02_index01	4310506487677040	4310506487677041
1892	1003619	Item_gimmick_puzzle_antumbra_tokamak_05_parts03_index01	4310510782644336	4310510782644337
1893	1003620	Item_gimmick_puzzle_antumbra_tokamak_05_parts04_index01	4310515077611632	4310515077611633
1894	1003621	Item_gimmick_puzzle_antumbra_tokamak_05_parts01_index02	4310519372578928	4310519372578929
1895	1003622	Item_gimmick_puzzle_antumbra_tokamak_05_parts02_index02	4310523667546224	4310523667546225
1896	1003623	Item_gimmick_puzzle_antumbra_tokamak_05_parts03_index02	4310527962513520	4310527962513521
1897	1003624	Item_gimmick_puzzle_antumbra_tokamak_05_parts04_index02	4310532257480816	4310532257480817
1898	1003625	Item_gimmick_puzzle_antumbra_tokamak_05_parts01_index04	4310536552448112	4310536552448113
1899	1003626	Item_gimmick_puzzle_antumbra_tokamak_05_parts02_index04	4310540847415408	4310540847415409
1900	1003627	Item_gimmick_puzzle_antumbra_tokamak_05_parts03_index04	4310545142382704	4310545142382705
1901	1003628	Item_gimmick_puzzle_antumbra_tokamak_05_parts04_index04	4310549437350000	4310549437350001
1902	1003629	Item_gimmick_puzzle_antumbra_tokamak_05_parts01_index05	4310553732317296	4310553732317297
1903	1003630	Item_gimmick_puzzle_antumbra_tokamak_05_parts02_index05	4310558027284592	4310558027284593
1904	1003631	Item_gimmick_puzzle_antumbra_tokamak_05_parts03_index05	4310562322251888	4310562322251889
1905	1003632	Item_gimmick_puzzle_antumbra_tokamak_05_parts04_index05	4310566617219184	4310566617219185
1906	1002784	Item_gimmick_attach_abyss_core_01	4306924484952176	4306924484952177
1907	1002819	Item_gimmick_attach_abyss_core_02	4307074808807536	4307074808807537
1908	1002820	Item_gimmick_attach_abyss_core_03	4307079103774832	4307079103774833
1909	1002821	Item_gimmick_attach_abyss_core_04	4307083398742128	4307083398742129
1910	1002825	Item_gimmick_attach_abyss_core_05	4307100578611312	4307100578611313
1911	1002826	Item_gimmick_attach_abyss_core_06	4307104873578608	4307104873578609
1912	1003827	Item_gimmick_nature_rock_dissolve_stone_core_01	4311404135841904	4311404135841905
1913	1004112	Item_gimmick_tumbleweed_0001	4312628201521264	4312628201521265
1914	6001	Inventory_Expansion_1	25774098743408	25774098743409
1915	6002	Inventory_Expansion_2	25778393710704	25778393710705
1916	6005	Inventory_Expansion_3	25791278612592	25791278612593
1917	6003	Inventory_Expansion_4	25782688678000	25782688678001
1918	1004777	Pet_Slot_Expansion_Start	4315484354773104	4315484354773105
1919	1004718	Pet_Slot_Expansion_1	4315230951702640	4315230951702641
1920	1004725	Pet_Slot_Expansion_1_2	4315261016473712	4315261016473713
1921	1004726	Pet_Slot_Expansion_1_3	4315265311441008	4315265311441009
1922	1004763	Pet_Slot_Expansion_2_1	4315424225230960	4315424225230961
1923	1004764	Pet_Slot_Expansion_2_2	4315428520198256	4315428520198257
1924	1004765	Pet_Slot_Expansion_2_3	4315432815165552	4315432815165553
1925	1004720	Pet_Slot_Expansion_3	4315239541637232	4315239541637233
1926	1003835	Inventory_Expansion_Sellable_1	4311438495580272	4311438495580273
1927	1003852	Inventory_Expansion_Sellable_2	4311511510024304	4311511510024305
1928	1003853	Inventory_Expansion_Sellable_3	4311515804991600	4311515804991601
1929	1003854	Inventory_Expansion_Sellable_4	4311520099958896	4311520099958897
1930	1002755	FarmSlot_Expansion_1	4306799930900592	4306799930900593
1931	1002756	FarmSlot_Expansion_2	4306804225867888	4306804225867889
1932	1002779	FarmSlot_Expansion_3	4306903010115696	4306903010115697
1933	1002380	Alchemist_Key_Proto	4305189318164592	4305189318164593
1934	802261	Alchemist_Key	3445684757856368	3445684757856369
1935	1002260	SungroveManor_HomeKey	4304673922089072	4304673922089073
1936	1000888	StellenManor_ClosetKey	4298781226958960	4298781226958961
1937	1000863	WellsDungeon_Key	4298673852776560	4298673852776561
1938	1002985	FortMoru_Key	4307787773378672	4307787773378673
1939	1002250	WestDemenissChurch_Key	4304630972416112	4304630972416113
1940	1001176	WitchWarehouse_Key	4300018177540208	4300018177540209
1941	30051	Tower_Key	129068062212208	129068062212209
1942	802353	Hernand_Winery_Key	3446079894847600	3446079894847601
1943	802923	Goblin_Director_House_Key	3448528026206320	3448528026206321
1944	1000728	Quest_Hostages_House_Key	4298094032191600	4298094032191601
1945	802926	GraceMansion_MetalDoor_Key	3448540911108208	3448540911108209
1946	802927	GraceMansion_RoomDoor_Key	3448545206075504	3448545206075505
1947	1000798	Del_Prison_Room_Key	4298394679902320	4298394679902321
1948	1000973	GantryCrane_Big_Key	4299146299179120	4299146299179121
1949	1000707	Quest_HernandCastle_Underground_Key	4298003837878384	4298003837878385
1950	30041	Home_Key	129025112539248	129025112539249
1951	30059	Metal_Gate_Key	129102421950576	129102421950577
1952	30064	Prison_Key	129123896787056	129123896787057
1953	1002294	Master_Key	4304819950977136	4304819950977137
1954	1000514	Quest_Grace_GoldDagger_I	4297174909190256	4297174909190257
1955	1000581	Quest_Grace_GoldDagger_II	4297462671999088	4297462671999089
1956	1000151	Quest_Crowman_Key_I	4295615836061808	4295615836061809
1957	1001197	Quest_TrolluniversityTower_Key	4300108371853424	4300108371853425
1958	1002271	Quest_Witch_Token_I	4304721166729328	4304721166729329
1959	1002272	Quest_Witch_Token_II	4304725461696624	4304725461696625
1960	1002273	Quest_Witch_Token_III	4304729756663920	4304729756663921
1961	1002378	Quest_Witch_Token_IV	4305180728230000	4305180728230001
1962	1001309	Quest_TrollCube_I	4300589408190576	4300589408190577
1963	1001310	Quest_TrollCube_III	4300593703157872	4300593703157873
1964	1001311	Quest_TrollCube_IV	4300597998125168	4300597998125169
1965	1001764	Installation_01_key	4302543618310256	4302543618310257
1966	1001765	Installation_02_key	4302547913277552	4302547913277553
1967	1001766	Installation_03_key	4302552208244848	4302552208244849
1968	1000497	Neut_Delpheon_EMP_key	4297101894746224	4297101894746225
1969	1002524	MarniTower_Key	4305807793455216	4305807793455217
1970	1002500	Quest_Fissure_Maze_I	4305704714240112	4305704714240113
1971	1002709	Quest_Fissure_Maze_II	4306602362404976	4306602362404977
1972	1002713	Quest_Fissure_Maze_III	4306619542274160	4306619542274161
1973	1002788	Quest_Burham_Maze_I	4306941664821360	4306941664821361
1974	1002789	Quest_Burham_Maze_II	4306945959788656	4306945959788657
1975	1002790	Quest_Burham_Maze_III	4306950254755952	4306950254755953
1976	1000723	Quest_EastTower_Maze_I	4298072557355120	4298072557355121
1977	1003666	Quest_EastTower_Maze_II	4310712646107248	4310712646107249
1978	1003667	Quest_EastTower_Maze_III	4310716941074544	4310716941074545
1979	1001249	Quest_Book_Mansion_I	4300331710152816	4300331710152817
1980	1	Money_Copper	4294967408	4294967409
1981	1000952	Very_Small_Copper_Pack	4299056104865904	4299056104865905
1982	103	Small_Copper_Pack	442381631600	442381631601
1983	101	Copper_Pack	433791697008	433791697009
1984	102	Heavy_Copper_Pack	438086664304	438086664305
1985	1000629	Small_Silver_Pack	4297668830429296	4297668830429297
1986	104	Silver_Pack	446676598896	446676598897
1987	105	Heavy_Silver_Pack	450971566192	450971566193
1988	1005852	NewGame_Silver_Pack	4320101444616304	4320101444616305
1989	53	GoldBar	227633266800	227633266801
1990	10021720	GoldBar_Fake	43042959649669232	43042959649669233
1991	11	Money_Camp_Money	47244640368	47244640369
1992	12	Money_Camp_Food	51539607664	51539607665
1993	13	Money_Camp_Wood	55834574960	55834574961
1994	14	Money_Camp_Stone	60129542256	60129542257
1995	15	Money_Camp_Weapon	64424509552	64424509553
1996	1000547	Cog	4297316643111024	4297316643111025
1997	1002198	Small_Mechanical_Powerplant	4304407634116720	4304407634116721
1998	30022	Specialty_Oil	128943508160624	128943508160625
1999	1000485	Money_Kuku_MachineBug	4297050355138672	4297050355138673
2000	1002971	Cog_Pack	4307727643836528	4307727643836529
2001	1003735	Small_Mechanical_Powerplant_Pack	4311008998850672	4311008998850673
2002	1003756	Specialty_Oil_Pack	4311099193163888	4311099193163889
2003	1000658	Contribution_Graymane	4297793384480880	4297793384480881
2004	1001754	Contribution_Hernandian	4302500668637296	4302500668637297
2005	1001753	Contribution_Demenissian	4302496373670000	4302496373670001
2006	1001755	Contribution_Pailunese	4302504963604592	4302504963604593
2007	1001759	Contribution_Delesyian	4302522143473776	4302522143473777
2008	1003749	Contribution_Tashkalpan	4311069128392816	4311069128392817
2009	2	Money_Pearl	8589934704	8589934705
2010	1003828	Item_Her_Enchant_Coin	4311408430809200	4311408430809201
2011	1003830	Item_Dem_Enchant_Coin	4311417020743792	4311417020743793
2012	1003831	Item_Del_Enchant_Coin	4311421315711088	4311421315711089
2013	1003832	Item_Pailoon_Enchant_Coin	4311425610678384	4311425610678385
2014	1003833	Item_Beighen_Enchant_Coin	4311429905645680	4311429905645681
2015	1003834	Item_Tomaso_Enchant_Coin	4311434200612976	4311434200612977
2016	1003851	Item_Varnia_Enchant_Coin	4311507215057008	4311507215057009
2017	1004318	Item_Pinball_Coin	4313512964784240	4313512964784241
2018	1004910	Hernand_Bond	4316055585423472	4316055585423473
2019	1000595	Shay_Cat_Clue	4297522801541232	4297522801541233
2020	1002379	Shay_Cat_Clue_Shining	4305185023197296	4305185023197297
2021	1003775	Graymane_Token	4311180797542512	4311180797542513
2022	70010	Old_Wood_Doll_II	300690660393072	300690660393073
2023	800047	Goat_Horn_Potion	3436175700263024	3436175700263025
2024	800174	Anvil_Fort_Secret_Document	3436721161109616	3436721161109617
2025	802345	Crow_Charm	3446045535109232	3446045535109233
2026	802346	Crow_Bell	3446049830076528	3446049830076529
2027	802347	Crow_Thurible	3446054125043824	3446054125043825
2028	1000862	Quest_Legend_Songyi	4298669557809264	4298669557809265
2029	1000864	Quest_Poison_Pyogo	4298678147743856	4298678147743857
2030	1000234	ReedDevil_Mask	4295972318347376	4295972318347377
2031	1001189	ReedDevil_Doll	4300074012115056	4300074012115057
2032	1000997	GuardianTree_Pear	4299249378394224	4299249378394225
2033	1001835	Pororin_Sacred	4302848560988272	4302848560988273
2034	1000577	NahabVillage_Pendant	4297445492129904	4297445492129905
2035	1000857	BeggarLeader_FindPotion	4298648082972784	4298648082972785
2036	1000391	Quest_GoldenStar_key	4296646628212848	4296646628212849
2037	1002986	Quest_Order_Delkin_Pot	4307792068345968	4307792068345969
2038	1002634	Tina_Noble_Leather_Helm	4306280239857776	4306280239857777
2039	1002526	Memo_Serkis_Piece_1	4305816383389808	4305816383389809
2040	1002566	Memo_Serkis_Piece_2	4305988182081648	4305988182081649
2041	1002582	Memo_Serkis_Piece_3	4306056901558384	4306056901558385
2042	1002588	Memo_Serkis_Piece_4	4306082671362160	4306082671362161
2043	1002988	Sword_DelesyiaInstitute_Clue_CrimDagger	4307800658280560	4307800658280561
2044	1003257	Paper_GoldleafGuildhouse_Clue_VII	4308956004483184	4308956004483185
2045	1004377	Hexe_Wooden_Toy	4313766367854704	4313766367854705
2046	1004068	Hexe_Ring	4312439222960240	4312439222960241
2047	1004070	Family_Crest_Surcoat	4312447812894832	4312447812894833
2048	1004373	Broken_Graymane_Token	4313749187985520	4313749187985521
2049	1005404	Grace_HiddenDagger	4318177299267696	4318177299267697
2050	1005405	Imp_Banquet_Horn	4318181594234992	4318181594234993
2051	1005406	LaveMyurdin_Ring	4318185889202288	4318185889202289
2052	1005407	Bastier_Seal_Letter	4318190184169584	4318190184169585
2053	1005408	Scorched_HandMirror	4318194479136880	4318194479136881
2054	1005409	Karzul_SlaughterLedger	4318198774104176	4318198774104177
2055	1005410	WhithHorn_ChildBoots	4318203069071472	4318203069071473
2056	1002537	Letter_Valgash	4305863628030064	4305863628030065
2057	1002536	Shakatu_Scroll	4305859333062768	4305859333062769
2058	1000105	MasterDoo_Scroll	4295418267566192	4295418267566193
2059	1003251	Paper_GoldleafGuildhouse_Clue_I	4308930234679408	4308930234679409
2060	1003253	Paper_GoldleafGuildhouse_Clue_III	4308938824614000	4308938824614001
2061	1003255	Paper_GoldleafGuildhouse_Clue_V	4308947414548592	4308947414548593
2062	1003258	Paper_GoldleafGuildhouse_Clue_VIII	4308960299450480	4308960299450481
2063	1004394	Periodic_Continental_Situation_Report	4313839382298736	4313839382298737
2064	1004395	Kuku_Pot_Trade_Offer_Report	4313843677266032	4313843677266033
2065	1002502	Letter_TraderLetter	4305713304174704	4305713304174705
2066	1000584	Letter_Wolfmolar_Mountain_WifeLetter	4297475556900976	4297475556900977
2067	1000459	Paper_Find_Tolstein	4296938685988976	4296938685988977
2068	1000393	Quest_Mague_Letter	4296655218147440	4296655218147441
2069	1000776	Quest_Ulzok_Stolen_Map	4298300190621808	4298300190621809
2070	1000466	Friendly_Legendary_Hunter	4296968750760048	4296968750760049
2071	1001847	TreasureMap_TreasureBuried	4302900100595824	4302900100595825
2072	1002728	TreasureBuried_FirstPiece	4306683966783600	4306683966783601
2073	1002729	TreasureBuried_SecondPiece	4306688261750896	4306688261750897
2074	1002730	TreasureBuried_ThirdPiece	4306692556718192	4306692556718193
2075	802453	Letter_Go_To_ScolaStone	3446509391577200	3446509391577201
2076	802942	Grace_Blueprint	3448609630584944	3448609630584945
2077	1000540	Letter_Elimores_Secret	4297286578339952	4297286578339953
2078	1000817	Letter_Azureian_Secret	4298476284280944	4298476284280945
2079	1002567	Seal_Epistle	4305992477048944	4305992477048945
2080	1002854	UnSeal_Epistle	4307225132662896	4307225132662897
2081	1003826	AbyssGear_Epistle	4311399840874608	4311399840874609
2082	1000148	Epistle	4295602951159920	4295602951159921
2083	1000558	MarniDragon_GoldenStar	4297363887751280	4297363887751281
2084	1001418	MarniDragon_MarniRen	4301057559625840	4301057559625841
2085	1000559	MarniDragon_DemenissLetter	4297368182718576	4297368182718577
2086	1001291	Paper_Kuku_Pot	4300512098779248	4300512098779249
2087	1001337	Quest_PendantInSnow_Letter	4300709667274864	4300709667274865
2088	1001745	Quest_CelesterToBarden	4302462013931632	4302462013931633
2089	1001776	Memo_RuinedChapel	4302595157917808	4302595157917809
2090	1001857	Memo_SebastianMemo	4302943050268784	4302943050268785
2091	1003697	Quest_Hunter_Letter	4310845790093424	4310845790093425
2092	1001846	NoticePaper_Finale_Timberton	4302895805628528	4302895805628529
2093	1001774	NoticePaper_Finale_Byron	4302586567983216	4302586567983217
2094	1001879	NoticePaper_Finale_Calphade	4303037539549296	4303037539549297
2095	1001803	Memo_Judgment	4302711122034800	4302711122034801
2096	1000959	Quest_ByronMyurdin_Letter	4299086169636976	4299086169636977
2097	1000960	Quest_ByronBastier_Letter	4299090464604272	4299090464604273
2098	1000961	Quest_ByronBastier_Letter_1	4299094759571568	4299094759571569
2099	1000962	Quest_MarchellBastier_Letter	4299099054538864	4299099054538865
2100	1000969	Quest_MarchellByron_Letter	4299129119309936	4299129119309937
2101	1000630	Letter_Visione_MotherLetter	4297673125396592	4297673125396593
2102	1002493	Paper_StonemireRuins_Report_2	4305674649469040	4305674649469041
2103	1002590	Paper_StonemireRuins_Report_3	4306091261296752	4306091261296753
2104	1002560	Memo_CabinLeftMemo	4305962412277872	4305962412277873
2105	1002616	Memo_lightningstriketree	4306202930446448	4306202930446449
2106	1002801	Memo_ButlerLeftMemo	4306997499396208	4306997499396209
2107	1000706	Memo_Proceedings	4297999542911088	4297999542911089
2108	1001528	Paper_FromYann	4301530006028400	4301530006028401
2109	1002516	Memo_Serkis_Clue_1	4305773433716848	4305773433716849
2110	1002547	Memo_Serkis_Clue_2	4305906577703024	4305906577703025
2111	1003282	Memo_Serkis_FalseEvidence_1	4309063378665584	4309063378665585
2112	1003283	TreasureMap_FalseEvidence_1	4309067673632880	4309067673632881
2113	1001751	Memo_Serkis_FalseEvidence_2	4302487783735408	4302487783735409
2114	1001752	Memo_Serkis_FalseEvidence_3	4302492078702704	4302492078702705
2115	1002577	Memo_Serkis_Clue_3	4306035426721904	4306035426721905
2116	1002586	Memo_Serkis_Clue_4	4306074081427568	4306074081427569
2117	1002757	Memo_Serkis_Clue_5	4306808520835184	4306808520835185
2118	1002987	Paper_DelesyiaInstitute_Clue_ResearchPaper	4307796363313264	4307796363313265
2119	1003252	Paper_GoldleafGuildhouse_Clue_II	4308934529646704	4308934529646705
2120	1003254	Paper_GoldleafGuildhouse_Clue_IV	4308943119581296	4308943119581297
2121	1003256	Paper_GoldleafGuildhouse_Clue_VI	4308951709515888	4308951709515889
2122	1000676	Quest_Bloodcoronation_Document	4297870693892208	4297870693892209
2123	1001255	Quest_Bloodcoronation_CampDocument_I	4300357479956592	4300357479956593
2124	1001302	Quest_Bloodcoronation_CampDocument_II	4300559343419504	4300559343419505
2125	1001303	Quest_Bloodcoronation_CampDocument_III	4300563638386800	4300563638386801
2126	1000188	Demeniss_Revolutionary_Paper_I	4295774749851760	4295774749851761
2127	1002504	Quest_Paper_DrugFactory_I	4305721894109296	4305721894109297
2128	1002511	Quest_Paper_DrugFactory_II	4305751958880368	4305751958880369
2129	1002512	Quest_Paper_DrugFactory_III	4305756253847664	4305756253847665
2130	1002513	Quest_Paper_DrugFactory_IV	4305760548814960	4305760548814961
2131	1002514	Quest_Paper_DrugFactory_V	4305764843782256	4305764843782257
2132	1002515	Quest_Paper_DrugFactory_VI	4305769138749552	4305769138749553
2133	1002517	Quest_Paper_DrugFactory_VII	4305777728684144	4305777728684145
2134	1000856	Quest_Paper_HowToRemoveCrime	4298643788005488	4298643788005489
2135	1002889	Quest_Paper_TaxStatement	4307375456518256	4307375456518257
2136	1003829	Quest_Paper_HowToMakeFundAccount	4311412725776496	4311412725776497
2137	1002781	Quest_Paper_HowToQuenching_I	4306911600050288	4306911600050289
2138	1003644	Quest_Paper_Propagation	4310618156826736	4310618156826737
2139	1003646	Quest_Paper_Stamina	4310626746761328	4310626746761329
2140	1003647	Quest_Paper_Nature	4310631041728624	4310631041728625
